counter_name,timestamp,time_range,Max Active Threads,Max Active Threads_extra,Throughput,Throughput_extra,Average Duration,Average Duration_extra,Median Duration,Median Duration_extra,> 500 ms,> 500 ms_extra,> 1 second,> 1 second_extra,> 2 seconds,> 2 seconds_extra,> 3 seconds,> 3 seconds_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,Total Hits,Total Hits_extra,Total Completions,Total Completions_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra,Max Active Threads,Max Active Threads_extra,Max Throughput,Max Throughput_extra,Average Duration,Average Duration_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra
WebRequest,2023-01-24 15:24:54.131,15:14:52:895 -> 15:24:52:900,37, (2023-01-23 12:32:03:652),2643.48, per minute,65.00,,0.0,,3.98,%,1.51,%,0.50,%,0.17,%,911.39,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 15:24:52:442),26435,,26435,,39.00,,220.80,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:14:52:849),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),65.00,,911.39,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 15:24:52:442),39.00,,220.80,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:14:52:849)
WebRequest,2023-01-24 15:34:53.355,15:24:52:900 -> 15:34:52:900,37, (2023-01-23 12:32:03:652),2224.80, per minute,65.00,,0.0,,5.24,%,2.14,%,0.85,%,0.46,%,909.11,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 15:34:52:449),22250,,22248,,39.00,,220.93,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:24:52:810),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),65.00,,909.11,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 15:34:52:449),39.00,,220.93,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:24:52:810)
WebRequest,2023-01-24 15:44:53.168,15:34:52:900 -> 15:44:52:900,37, (2023-01-23 12:32:03:652),2370.60, per minute,65.00,,0.0,,3.96,%,1.47,%,0.54,%,0.22,%,904.97,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 15:44:52:530),23707,,23706,,40.00,,221.28,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:34:52:891),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),65.00,,904.97,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 15:44:52:530),40.00,,221.28,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:34:52:891)
WebRequest,2023-01-24 15:54:57.221,15:44:52:900 -> 15:54:52:901,37, (2023-01-23 12:32:03:652),2468.30, per minute,65.00,,0.0,,3.99,%,1.46,%,0.45,%,0.19,%,900.15,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 15:54:51:649),24679,,24683,,40.00,,221.72,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:44:52:795),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),65.00,,900.15,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 15:54:51:649),40.00,,221.72,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:44:52:795)
WebRequest,2023-01-24 16:04:57.648,15:54:52:901 -> 16:04:52:902,37, (2023-01-23 12:32:03:652),1913.50, per minute,66.00,,0.0,,4.19,%,1.42,%,0.35,%,0.09,%,896.73,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:04:52:877),19140,,19135,,40.00,,221.66,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:54:52:883),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),66.00,,896.73,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:04:52:877),40.00,,221.66,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 15:54:52:883)
WebRequest,2023-01-24 16:14:53.833,16:04:52:902 -> 16:14:52:902,37, (2023-01-23 12:32:03:652),1959.10, per minute,66.00,,0.0,,4.42,%,1.60,%,0.50,%,0.21,%,930.18,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:14:52:391),19586,,19591,,40.00,,221.26,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:04:52:897),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),66.00,,930.18,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:14:52:391),40.00,,221.26,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:04:52:897)
WebRequest,2023-01-24 16:24:56.355,16:14:52:902 -> 16:24:52:902,37, (2023-01-23 12:32:03:652),1943.50, per minute,66.00,,0.0,,4.34,%,1.49,%,0.51,%,0.25,%,926.45,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:24:52:782),19440,,19435,,40.00,,221.16,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:14:52:847),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),66.00,,926.45,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:24:52:782),40.00,,221.16,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:14:52:847)
WebRequest,2023-01-24 16:34:54.941,16:24:52:902 -> 16:34:52:902,37, (2023-01-23 12:32:03:652),1748.40, per minute,66.00,,0.0,,3.71,%,1.31,%,0.34,%,0.13,%,923.01,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:34:52:777),17483,,17484,,40.00,,221.47,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:24:52:884),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),66.00,,923.01,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:34:52:777),40.00,,221.47,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:24:52:884)
WebRequest,2023-01-24 16:44:55.950,16:34:52:902 -> 16:44:52:902,37, (2023-01-23 12:32:03:652),1809.80, per minute,66.00,,0.0,,4.35,%,1.65,%,0.39,%,0.19,%,919.60,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:44:52:758),18097,,18098,,40.00,,221.29,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:34:52:777),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),66.00,,919.60,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:44:52:758),40.00,,221.29,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:34:52:777)
WebRequest,2023-01-24 16:54:56.228,16:44:52:903 -> 16:54:52:903,37, (2023-01-23 12:32:03:652),1892.40, per minute,66.00,,0.0,,3.54,%,1.35,%,0.38,%,0.14,%,915.95,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:54:52:878),18924,,18924,,40.00,,221.48,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:44:52:804),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),66.00,,915.95,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 16:54:52:878),40.00,,221.48,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:44:52:804)
WebRequest,2023-01-24 17:04:56.985,16:54:52:903 -> 17:04:52:903,37, (2023-01-23 12:32:03:652),1836.20, per minute,66.00,,0.0,,3.03,%,1.10,%,0.29,%,0.10,%,912.42,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:04:52:643),18360,,18362,,40.00,,221.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:54:52:900),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),66.00,,912.42,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:04:52:643),40.00,,221.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 16:54:52:900)
WebRequest,2023-01-24 17:14:57.415,17:04:52:903 -> 17:14:52:903,37, (2023-01-23 12:32:03:652),1875.80, per minute,67.00,,0.0,,3.93,%,1.43,%,0.45,%,0.18,%,908.94,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:14:52:861),18760,,18758,,40.00,,220.89,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:04:52:796),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,908.94,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:14:52:861),40.00,,220.89,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:04:52:796)
WebRequest,2023-01-24 17:24:55.107,17:14:52:903 -> 17:24:52:903,37, (2023-01-23 12:32:03:652),2152.50, per minute,67.00,,0.0,,3.25,%,1.05,%,0.26,%,0.07,%,906.41,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:24:52:706),21524,,21525,,40.00,,220.40,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:14:52:879),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,906.41,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:24:52:706),40.00,,220.40,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:14:52:879)
WebRequest,2023-01-24 17:34:52.911,17:24:52:903 -> 17:34:52:908,37, (2023-01-23 12:32:03:652),1683.39, per minute,67.00,,0.0,,3.94,%,1.27,%,0.35,%,0.14,%,903.32,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:34:51:052),16833,,16834,,41.00,,220.04,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:24:52:706),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,903.32,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:34:51:052),41.00,,220.04,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:24:52:706)
WebRequest,2023-01-24 17:44:57.319,17:34:52:908 -> 17:44:52:908,37, (2023-01-23 12:32:03:652),1823.10, per minute,67.00,,0.0,,3.70,%,1.09,%,0.36,%,0.12,%,900.01,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:44:52:753),18232,,18231,,41.00,,219.72,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:34:51:141),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,900.01,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:44:52:753),41.00,,219.72,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:34:51:141)
WebRequest,2023-01-24 17:54:55.147,17:44:52:908 -> 17:54:52:908,37, (2023-01-23 12:32:03:652),1924.30, per minute,67.00,,0.0,,3.58,%,1.40,%,0.45,%,0.16,%,896.58,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:54:52:275),19243,,19243,,41.00,,219.48,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:44:52:902),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,896.58,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 17:54:52:275),41.00,,219.48,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:44:52:902)
WebRequest,2023-01-24 18:04:53.186,17:54:52:908 -> 18:04:52:909,37, (2023-01-23 12:32:03:652),1890.60, per minute,67.00,,0.0,,3.27,%,1.14,%,0.39,%,0.12,%,893.34,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:04:52:419),18906,,18906,,41.00,,219.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:54:52:683),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,893.34,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:04:52:419),41.00,,219.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 17:54:52:683)
WebRequest,2023-01-24 18:14:53.937,18:04:52:909 -> 18:14:52:909,37, (2023-01-23 12:32:03:652),1983.20, per minute,67.00,,0.0,,4.62,%,1.67,%,0.54,%,0.24,%,890.11,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:14:52:730),19830,,19832,,41.00,,218.73,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:04:52:899),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,890.11,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:14:52:730),41.00,,218.73,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:04:52:899)
WebRequest,2023-01-24 18:24:56.669,18:14:52:909 -> 18:24:52:909,37, (2023-01-23 12:32:03:652),2088.10, per minute,67.00,,0.0,,3.52,%,1.32,%,0.45,%,0.20,%,886.80,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:24:52:555),20882,,20881,,41.00,,218.65,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:14:52:730),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,886.80,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:24:52:555),41.00,,218.65,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:14:52:730)
WebRequest,2023-01-24 18:34:57.890,18:24:52:909 -> 18:34:52:909,37, (2023-01-23 12:32:03:652),2151.00, per minute,67.00,,0.0,,3.49,%,1.21,%,0.39,%,0.19,%,898.95,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:34:52:730),21510,,21510,,41.00,,218.44,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:24:52:810),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,898.95,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:34:52:730),41.00,,218.44,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:24:52:810)
WebRequest,2023-01-24 18:44:57.597,18:34:52:909 -> 18:44:52:909,37, (2023-01-23 12:32:03:652),1637.50, per minute,67.00,,0.0,,3.40,%,1.31,%,0.38,%,0.16,%,896.19,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:44:52:164),16376,,16375,,41.00,,218.50,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:34:52:850),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,896.19,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:44:52:164),41.00,,218.50,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:34:52:850)
WebRequest,2023-01-24 18:54:57.560,18:44:52:909 -> 18:54:52:909,37, (2023-01-23 12:32:03:652),1672.40, per minute,67.00,,0.0,,3.61,%,1.35,%,0.26,%,0.10,%,893.42,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:54:52:893),16725,,16724,,41.00,,218.28,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:44:52:672),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,893.42,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 18:54:52:893),41.00,,218.28,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:44:52:672)
WebRequest,2023-01-24 19:04:55.368,18:54:52:909 -> 19:04:52:909,37, (2023-01-23 12:32:03:652),1610.50, per minute,67.00,,0.0,,3.77,%,1.55,%,0.42,%,0.18,%,890.91,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:04:52:616),16104,,16105,,41.00,,218.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:54:52:893),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,890.91,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:04:52:616),41.00,,218.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 18:54:52:893)
WebRequest,2023-01-24 19:14:57.571,19:04:52:909 -> 19:14:52:909,37, (2023-01-23 12:32:03:652),1629.80, per minute,67.00,,0.0,,4.56,%,1.71,%,0.55,%,0.26,%,888.48,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:14:52:497),16298,,16298,,41.00,,218.17,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:04:52:897),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),67.00,,888.48,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:14:52:497),41.00,,218.17,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:04:52:897)
WebRequest,2023-01-24 19:24:56.035,19:14:52:909 -> 19:24:52:909,37, (2023-01-23 12:32:03:652),1333.90, per minute,68.00,,0.0,,4.90,%,1.93,%,0.75,%,0.43,%,886.84,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:24:52:767),13337,,13339,,41.00,,218.23,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:14:52:904),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,886.84,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:24:52:767),41.00,,218.23,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:14:52:904)
WebRequest,2023-01-24 19:34:53.764,19:24:52:909 -> 19:34:52:909,37, (2023-01-23 12:32:03:652),1202.40, per minute,68.00,,0.0,,4.22,%,1.46,%,0.46,%,0.27,%,885.08,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:34:51:157),12028,,12024,,41.00,,219.42,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:24:52:767),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,885.08,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:34:51:157),41.00,,219.42,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:24:52:767)
WebRequest,2023-01-24 19:44:57.646,19:34:52:909 -> 19:44:53:994,37, (2023-01-23 12:32:03:652),1005.88, per minute,68.00,,0.0,,4.61,%,1.70,%,0.56,%,0.17,%,883.49,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:44:53:982),10079,,10077,,41.00,,219.81,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:34:52:743),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,883.49,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:44:53:982),41.00,,219.81,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:34:52:743)
WebRequest,2023-01-24 19:54:55.031,19:44:53:994 -> 19:54:53:994,37, (2023-01-23 12:32:03:652),1010.80, per minute,68.00,,0.0,,4.17,%,1.69,%,0.44,%,0.19,%,881.94,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:54:53:789),10102,,10108,,41.00,,219.77,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:44:53:982),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,881.94,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 19:54:53:789),41.00,,219.77,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:44:53:982)
WebRequest,2023-01-24 20:04:56.033,19:54:53:994 -> 20:04:53:994,37, (2023-01-23 12:32:03:652),979.40, per minute,68.00,,0.0,,3.26,%,1.35,%,0.30,%,0.12,%,880.41,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:04:53:215),9795,,9794,,41.00,,219.81,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:54:53:789),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,880.41,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:04:53:215),41.00,,219.81,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 19:54:53:789)
WebRequest,2023-01-24 20:14:57.293,20:04:53:994 -> 20:14:53:994,37, (2023-01-23 12:32:03:652),885.10, per minute,68.00,,0.0,,3.07,%,1.28,%,0.21,%,0.10,%,879.00,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:14:53:610),8850,,8851,,41.00,,219.63,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:04:53:981),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,879.00,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:14:53:610),41.00,,219.63,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:04:53:981)
WebRequest,2023-01-24 20:24:57.097,20:14:53:994 -> 20:24:53:994,37, (2023-01-23 12:32:03:652),625.20, per minute,68.00,,0.0,,3.58,%,1.17,%,0.19,%,0.05,%,877.97,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:24:52:841),6255,,6252,,42.00,,219.73,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:14:53:805),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,877.97,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:24:52:841),42.00,,219.73,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:14:53:805)
WebRequest,2023-01-24 20:34:58.301,20:24:53:994 -> 20:34:53:994,37, (2023-01-23 12:32:03:652),653.40, per minute,68.00,,0.0,,2.56,%,0.73,%,0.14,%,0.00,%,876.89,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:34:53:705),6531,,6534,,42.00,,219.56,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:24:53:687),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,876.89,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:34:53:705),42.00,,219.56,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:24:53:687)
WebRequest,2023-01-24 20:44:56.404,20:34:53:994 -> 20:44:53:995,37, (2023-01-23 12:32:03:652),734.40, per minute,68.00,,0.0,,2.90,%,1.09,%,0.31,%,0.15,%,875.75,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:44:52:833),7345,,7344,,41.00,,219.33,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:34:53:965),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,875.75,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:44:52:833),41.00,,219.33,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:34:53:965)
WebRequest,2023-01-24 20:54:58.231,20:44:53:995 -> 20:54:53:995,37, (2023-01-23 12:32:03:652),702.60, per minute,68.00,,0.0,,3.07,%,1.45,%,0.46,%,0.19,%,874.72,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:54:53:534),7026,,7026,,41.00,,219.34,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:44:53:920),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,874.72,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 20:54:53:534),41.00,,219.34,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:44:53:920)
WebRequest,2023-01-24 21:04:55.768,20:54:53:995 -> 21:04:53:995,37, (2023-01-23 12:32:03:652),489.50, per minute,68.00,,0.0,,3.31,%,1.25,%,0.37,%,0.18,%,873.98,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 21:04:52:487),4894,,4895,,42.00,,219.64,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:54:53:811),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,873.98,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 21:04:52:487),42.00,,219.64,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 20:54:53:811)
WebRequest,2023-01-24 21:14:57.570,21:04:53:995 -> 21:14:53:995,37, (2023-01-23 12:32:03:652),476.90, per minute,68.00,,0.0,,2.50,%,1.17,%,0.27,%,0.15,%,873.24,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 21:14:51:515),4770,,4769,,42.00,,219.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 21:04:53:573),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,873.24,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 21:14:51:515),42.00,,219.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 21:04:53:573)
WebRequest,2023-01-24 21:24:57.768,21:14:53:995 -> 21:24:53:995,37, (2023-01-23 12:32:03:652),539.70, per minute,68.00,,0.0,,2.78,%,1.20,%,0.15,%,0.02,%,872.37,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 21:24:53:447),5399,,5397,,42.00,,219.60,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 21:14:53:694),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,872.37,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 21:24:53:447),42.00,,219.60,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 21:14:53:694)
WebRequest,2023-01-24 21:34:58.449,21:24:53:995 -> 21:34:53:995,37, (2023-01-23 12:32:03:652),522.10, per minute,68.00,,0.0,,3.22,%,1.53,%,0.38,%,0.25,%,871.64,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 21:34:52:570),5218,,5221,,42.00,,219.47,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 21:24:53:900),37, (2023-01-23 12:32:03:652),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),68.00,,871.64,,470655, (2023-01-23 13:14:54:290),0, (2023-01-24 21:34:52:570),42.00,,219.47,,83481, (2023-01-23 16:08:09:707),0, (2023-01-24 21:24:53:900)
